Power (kw),Power-1,Temp.(ºC),SolarRad(W/m2),Holiday,Weekend,Hour,Sin_hour
207.4987642,232.4341383,11.580833333333333,0.9854166666666666,0,0,19,8.038709874008541
164.1571295,207.4987642,11.388333333333334,1.01075,0,0,20,6.225332233652053
157.3289263,164.1571295,11.313333333333333,0.9925,0,0,21,3.987708489420121
145.8410772,157.3289263,11.258333333333333,1.0709166666666667,0,0,22,1.4783290016340547
143.9667957,145.8410772,11.110833333333334,0.8354166666666667,0,0,23,0.0
143.0050622,143.9667957,11.078333333333333,0.8978333333333333,0,1,0,0.0
143.380965,143.0050622,10.9925,0.8561666666666667,0,1,1,0.0
141.2107333,143.380965,10.870833333333332,0.9093333333333334,0,1,2,0.0
140.1830703,141.2107333,10.825000000000001,0.89075,0,1,3,0.0
136.164301,140.1830703,11.133333333333333,1.1309166666666666,0,1,4,0.0
136.6697605,136.164301,11.226666666666667,0.7245833333333334,0,1,5,0.0
138.5601581,136.6697605,11.263076923076921,1.0332307692307692,0,1,6,0.0
139.596821,138.5601581,11.385833333333332,28.009583333333335,0,1,7,0.0
137.0931744,139.596821,11.855833333333335,66.35916666666667,0,1,8,0.0
137.9527695,137.0931744,12.335,105.675,0,1,9,0.0
135.4780063,137.9527695,13.246666666666668,232.85833333333335,0,1,10,0.0
137.891026,135.4780063,13.361666666666666,190.1916666666667,0,1,11,1.1317961645591699
137.4983792,137.891026,14.099166666666667,276.0083333333333,0,1,12,3.6647912925192827
139.8000513,137.4983792,14.7475,229.5583333333333,0,1,13,5.948036950248172
143.5019404,139.8000513,14.1425,196.79999999999998,0,1,14,7.825933719413469
152.255285,143.5019404,13.451666666666666,189.29999999999998,0,1,15,9.170506038567703
158.1322197,152.255285,13.195,112.0525,0,1,16,9.89012352617133
157.481506,158.1322197,12.540833333333333,31.996666666666666,0,1,17,9.935745439668286
160.3524741,157.481506,12.045833333333334,2.33275,0,1,18,9.304262721047534
155.4653191,160.3524741,11.735,0.9439166666666666,0,1,19,8.038709874008541
146.6249057,155.4653191,11.415833333333333,0.9322499999999999,0,1,20,6.225332233652053
138.5578558,146.6249057,11.081666666666665,0.771,0,1,21,3.987708489420121
137.1214299,138.5578558,10.850833333333334,0.90925,0,1,22,1.4783290016340547
138.7144122,137.1214299,10.501666666666667,0.7154166666666667,0,1,23,0.0
140.2695112,138.7144122,10.244166666666667,0.9368333333333334,0,1,0,0.0
140.5064388,140.2695112,9.959166666666667,0.8816666666666667,0,1,1,0.0
138.5141121,140.5064388,9.836666666666666,0.8539166666666667,0,1,2,0.0
141.1797569,138.5141121,9.85,0.8492500000000001,0,1,3,0.0
138.8715965,141.1797569,9.909166666666666,0.5584166666666667,0,1,4,0.0
141.5407994,138.8715965,10.0425,0.87925,0,1,5,0.0
137.585448,141.5407994,10.165,0.71775,0,1,6,0.0
136.8639909,137.585448,10.323333333333332,9.608916666666667,0,1,7,0.0
134.843618,136.8639909,10.571666666666667,49.666666666666664,0,1,8,0.0
132.8755701,134.843618,10.987499999999999,115.53333333333335,0,1,9,0.0
132.4927604,132.8755701,12.084166666666667,256.26666666666665,0,1,10,0.0
133.5024236,132.4927604,13.169166666666667,335.625,0,1,11,1.1317961645591699
132.0613931,133.5024236,14.04,497.90000000000003,0,1,12,3.6647912925192827
132.1484619,132.0613931,13.782499999999999,332.9,0,1,13,5.948036950248172
132.8818491,132.1484619,12.895000000000001,215.76666666666665,0,1,14,7.825933719413469
131.0628228,132.8818491,12.979999999999999,141.0,0,1,15,9.170506038567703
133.7920948,131.0628228,13.085,92.1125,0,1,16,9.89012352617133
137.3317764,133.7920948,13.451666666666666,23.7975,0,1,17,9.935745439668286
140.0922341,137.3317764,13.281666666666666,5.087166666666667,0,1,18,9.304262721047534
139.9203988,140.0922341,13.160833333333334,0.7453333333333333,0,1,19,8.038709874008541
138.9934091,139.9203988,12.950833333333334,0.73825,0,1,20,6.225332233652053
138.0768844,138.9934091,12.590833333333334,0.7085833333333333,0,1,21,3.987708489420121
134.6625735,138.0768844,12.148333333333333,1.0478333333333334,0,1,22,1.4783290016340547
136.5129948,134.6625735,11.99076923076923,0.9204615384615386,0,1,23,0.0
119.9071328,136.5129948,11.799166666666666,0.7339166666666667,0,0,0,0.0
118.1222224,119.9071328,11.615,0.86325,0,0,1,0.0
118.3708708,118.1222224,11.585833333333333,0.64175,0,0,2,0.0
116.5076822,118.3708708,11.671666666666667,0.5838333333333333,0,0,3,0.0
115.4572055,116.5076822,11.4325,0.6624166666666667,0,0,4,0.0
120.5195446,115.4572055,11.469999999999999,0.76175,0,0,5,0.0
134.3881812,120.5195446,11.114166666666668,0.8676666666666666,0,0,6,0.0
154.1228689,134.3881812,10.996666666666668,25.35891666666667,0,0,7,0.0
202.0293366,154.1228689,11.296666666666667,98.92,0,0,8,0.0
258.2270145,202.0293366,11.315833333333332,178.65833333333333,0,0,9,0.0
271.2860787,258.2270145,12.968333333333334,466.4666666666667,0,0,10,0.0
273.1283373,271.2860787,13.834166666666667,410.90000000000003,0,0,11,1.1317961645591699
253.0127236,273.1283373,13.570833333333333,261.90000000000003,0,0,12,3.6647912925192827
244.5274923,253.0127236,13.955,294.1166666666667,0,0,13,5.948036950248172
266.2752274,244.5274923,13.975,235.525,0,0,14,7.825933719413469
280.7749035,266.2752274,13.823333333333332,153.55833333333334,0,0,15,9.170506038567703
259.1096326,280.7749035,13.466666666666667,97.94166666666666,0,0,16,9.89012352617133
216.8873343,259.1096326,13.399166666666666,67.5225,0,0,17,9.935745439668286
171.9366012,216.8873343,13.287500000000001,5.225833333333333,0,0,18,9.304262721047534
151.3123885,171.9366012,12.844999999999999,1.27825,0,0,19,8.038709874008541
134.3697628,151.3123885,11.930833333333332,0.7061666666666667,0,0,20,6.225332233652053
128.8771029,134.3697628,11.821666666666665,0.8446666666666666,0,0,21,3.987708489420121
122.6238468,128.8771029,11.856666666666667,0.8815833333333334,0,0,22,1.4783290016340547
122.0340394,122.6238468,11.493333333333334,0.8075833333333334,0,0,23,0.0
120.3824531,122.0340394,11.055,0.7453333333333334,0,0,0,0.0
120.9406562,120.3824531,11.248333333333333,0.78025,0,0,1,0.0
120.1587114,120.9406562,11.456666666666665,0.9161666666666667,0,0,2,0.0
120.2711055,120.1587114,11.808333333333332,0.8076666666666666,0,0,3,0.0
117.7304128,120.2711055,11.561666666666667,0.8885000000000001,0,0,4,0.0
119.6507403,117.7304128,11.344999999999999,0.8009166666666667,0,0,5,0.0
127.8249518,119.6507403,11.431666666666667,0.8977499999999999,0,0,6,0.0
136.8585491,127.8249518,10.5725,26.825166666666664,0,0,7,0.0
136.4206935,136.8585491,11.361666666666666,168.95833333333334,0,0,8,0.0
131.3361686,136.4206935,12.495833333333332,271.8,0,0,9,0.0
131.8564884,131.3361686,12.9225,424.2833333333333,0,0,10,0.0
129.8220924,131.8564884,13.111666666666666,420.19166666666666,0,0,11,1.1317961645591699
132.7026883,129.8220924,13.388333333333334,360.1666666666667,0,0,12,3.6647912925192827
132.5662247,132.7026883,13.963333333333333,405.4083333333333,0,0,13,5.948036950248172
131.7080947,132.5662247,14.065833333333332,352.19166666666666,0,0,14,7.825933719413469
135.9510243,131.7080947,13.410833333333334,208.29166666666666,0,0,15,9.170506038567703
137.4517053,135.9510243,13.765,258.35833333333335,0,0,16,9.89012352617133
134.4482503,137.4517053,13.024166666666666,63.112500000000004,0,0,17,9.935745439668286
138.0944656,134.4482503,12.879166666666668,7.147166666666667,0,0,18,9.304262721047534
130.931801,138.0944656,12.546666666666667,0.8214166666666666,0,0,19,8.038709874008541
123.7649504,130.931801,12.29,0.9001666666666667,0,0,20,6.225332233652053
122.7613569,123.7649504,11.985,0.8885833333333334,0,0,21,3.987708489420121
120.2348966,122.7613569,11.725833333333334,1.3131666666666666,0,0,22,1.4783290016340547
122.4796391,120.2348966,11.611666666666666,0.9231666666666666,0,0,23,0.0
155.5756202,122.4796391,11.360833333333332,1.2138333333333333,0,0,0,0.0
149.0940178,155.5756202,11.1775,0.8054166666666668,0,0,1,0.0
153.1979722,149.0940178,11.219166666666666,1.1861666666666666,0,0,2,0.0
139.4130556,153.1979722,11.351666666666667,0.8931666666666667,0,0,3,0.0
137.5193092,139.4130556,11.4475,1.2370833333333333,0,0,4,0.0
145.2504326,137.5193092,11.438333333333333,1.14,0,0,5,0.0
163.0767229,145.2504326,11.467500000000001,0.9553333333333334,0,0,6,0.0
196.5714205,163.0767229,11.588333333333333,10.5665,0,0,7,0.0
259.9629487,196.5714205,12.111666666666666,75.25916666666667,0,0,8,0.0
304.3039909,259.9629487,12.696666666666667,162.93333333333334,0,0,9,0.0
337.0673943,304.3039909,13.375833333333333,259.09999999999997,0,0,10,0.0
338.0984061,337.0673943,13.387500000000001,114.59833333333334,0,0,11,1.1317961645591699
326.3298857,338.0984061,13.678333333333333,204.25,0,0,12,3.6647912925192827
328.1080985,326.3298857,13.459166666666667,243.95000000000002,0,0,13,5.948036950248172
362.3525087,328.1080985,13.431666666666667,203.38333333333333,0,0,14,7.825933719413469
360.6820854,362.3525087,13.424166666666666,111.69166666666666,0,0,15,9.170506038567703
338.810654,360.6820854,13.315833333333332,86.08083333333333,0,0,16,9.89012352617133
292.5492843,338.810654,13.115,29.585000000000004,0,0,17,9.935745439668286
240.9781829,292.5492843,12.946666666666667,3.0820833333333333,0,0,18,9.304262721047534
211.4053487,240.9781829,12.949166666666665,0.8860833333333332,0,0,19,8.038709874008541
179.6105857,211.4053487,12.67,0.9482499999999999,0,0,20,6.225332233652053
167.1677007,179.6105857,12.542499999999999,1.0779166666666666,0,0,21,3.987708489420121
157.4944826,167.1677007,12.281666666666666,1.1676666666666666,0,0,22,1.4783290016340547
151.6721752,157.4944826,11.950833333333334,1.1446666666666667,0,0,23,0.0
146.9982969,151.6721752,11.705,0.9785,0,0,0,0.0
145.1945495,146.9982969,11.417499999999999,0.8516666666666667,0,0,1,0.0
142.1511182,145.1945495,11.0225,0.7363333333333334,0,0,2,0.0
137.9603043,142.1511182,10.861666666666666,0.76175,0,0,3,0.0
138.7104355,137.9603043,10.748333333333333,0.7686666666666667,0,0,4,0.0
146.6688587,138.7104355,10.740833333333333,1.2420833333333332,0,0,5,0.0
